,CustomerID,Cluster,Metric,Value
2819,17024,1,Recency,0.715470007094725
2820,17025,1,Recency,-0.3117073448558963
2821,17027,2,Recency,-0.1210971145970181
2822,17030,1,Recency,-0.27993897314608324
2823,17031,2,Recency,-0.8305907494495091
2824,17033,2,Recency,-0.03638145670418335
2825,17034,2,Recency,-0.7776434632664874
2826,17035,1,Recency,1.6473422439159071
2827,17037,2,Recency,-0.025791999467579006
2828,17038,1,Recency,-0.6293910619540266
2829,17040,1,Recency,0.5036808623626382
2830,17041,2,Recency,-0.671748890900444
2831,17042,0,Recency,-0.9258958645789481
2832,17043,0,Recency,-0.6082121474808179
2833,17044,2,Recency,-0.6823383481370483
2834,17045,1,Recency,0.24953388868413393
2835,17046,2,Recency,0.715470007094725
2836,17047,2,Recency,-0.046970913940787694
2837,17048,2,Recency,0.2918917176305513
2838,17049,0,Recency,-0.9258958645789481
2839,17050,2,Recency,0.06951311566186008
2840,17051,1,Recency,1.1072799248490857
2841,17052,2,Recency,-0.6505699764272352
2842,17053,1,Recency,0.42955466170640777
2843,17054,2,Recency,-0.6505699764272352
2844,17058,2,Recency,-0.08932874288720506
2845,17059,0,Recency,-0.6399805191906309
2846,17060,1,Recency,1.8697208458845984
2847,17061,2,Recency,-0.1740444007800398
2848,17062,1,Recency,2.3674253360050024
2849,17063,2,Recency,-0.7246961770834657
2850,17064,2,Recency,0.9802064380098336
2851,17068,0,Recency,-0.8200012922129047
2852,17069,0,Recency,-0.6505699764272352
2853,17070,2,Recency,0.26012334592073827
2854,17071,0,Recency,-0.6505699764272352
2855,17073,0,Recency,-0.767054006029883
2856,17075,2,Recency,-0.767054006029883
2857,17076,2,Recency,-0.5658543185344005
2858,17078,2,Recency,-0.5658543185344005
2859,17080,1,Recency,-0.7141067198468614
2860,17081,2,Recency,-0.6823383481370483
2861,17082,2,Recency,-0.5976226902442136
2862,17083,2,Recency,0.20717605973771655
2863,17084,2,Recency,-0.5764437757710048
2864,17085,2,Recency,0.35542846105017734
2865,17086,0,Recency,-0.8729485783959264
2866,17088,0,Recency,-0.6505699764272352
2867,17090,2,Recency,-0.015202542230974664
2868,17091,0,Recency,-0.9258958645789481
2869,17092,2,Recency,-0.4176019172219397
2870,17094,1,Recency,2.4627304511344414
2871,17095,2,Recency,-0.7141067198468614
2872,17096,2,Recency,-0.7882329205030917
2873,17100,2,Recency,-0.7564645487932787
2874,17101,2,Recency,-0.6399805191906309
2875,17105,2,Recency,0.7366489215679337
2876,17107,0,Recency,-0.5976226902442136
2877,17109,2,Recency,-0.6082121474808179
2878,17110,1,Recency,0.8001856649875597
2879,17111,2,Recency,-0.44937028893175274
2880,17114,0,Recency,-0.8941274928691352
2881,17115,1,Recency,0.9802064380098336
2882,17117,1,Recency,2.102688905089894
2883,17118,1,Recency,2.40978316495142
2884,17119,0,Recency,-0.9153064073423438
2885,17120,1,Recency,1.520268757076655
2886,17123,1,Recency,0.7578278360411423
2887,17124,1,Recency,1.0119748097196466
2888,17125,2,Recency,-0.4176019172219397
2889,17126,2,Recency,0.6625227209117033
2890,17128,1,Recency,2.5898039379736937
2891,17131,0,Recency,-0.8941274928691352
2892,17133,2,Recency,-0.7882329205030917
2893,17134,1,Recency,0.17540768802790352
2894,17135,2,Recency,-0.7776434632664874
2895,17138,1,Recency,1.9650259610140375
2896,17139,0,Recency,-0.7882329205030917
2897,17140,1,Recency,1.668521158389116
2898,17142,1,Recency,1.5838055004962812
2899,17144,0,Recency,-0.9364853218155526
2900,17146,2,Recency,0.16481823079129918
2901,17147,2,Recency,-0.7141067198468614
2902,17148,1,Recency,-0.40701245998533536
2903,17152,1,Recency,1.1072799248490857
2904,17153,1,Recency,-0.6929278053736526
2905,17154,1,Recency,-0.15286548630683114
2906,17155,2,Recency,-0.767054006029883
2907,17157,1,Recency,0.9166696945902075
2908,17158,2,Recency,-0.6082121474808179
2909,17159,2,Recency,-0.7246961770834657
2910,17160,0,Recency,-0.6188016047174222
2911,17162,2,Recency,-0.6505699764272352
2912,17163,1,Recency,-0.1210971145970181
2913,17164,0,Recency,-0.6082121474808179
2914,17165,1,Recency,2.0603310761434765
2915,17166,1,Recency,1.2025850399785247
2916,17169,2,Recency,-0.3434757165657093
2917,17171,1,Recency,2.1132783623264983
2918,17172,1,Recency,-0.1210971145970181
2919,17173,0,Recency,-0.8941274928691352
2920,17174,1,Recency,1.3508374412909856
2921,17175,2,Recency,-0.48113866064156574
2922,17176,1,Recency,1.181406125505316
2923,17179,2,Recency,0.9378486090634163
2924,17180,2,Recency,-0.35406517380231367
2925,17181,1,Recency,-0.3434757165657093
2926,17183,0,Recency,-0.6082121474808179
2927,17187,1,Recency,1.4461425564204247
2928,17188,0,Recency,-0.8305907494495091
2929,17189,2,Recency,0.17540768802790352
2930,17190,1,Recency,-0.332886259329105
2931,17191,0,Recency,-0.6505699764272352
2932,17193,2,Recency,-0.5764437757710048
2933,17194,1,Recency,2.8651298261254063
2934,17197,2,Recency,-0.6399805191906309
2935,17198,2,Recency,-0.7035172626102569
2936,17201,1,Recency,-0.3858335455121267
2937,17203,0,Recency,-0.5764437757710048
2938,17204,2,Recency,0.9060802373536032
2939,17205,1,Recency,-0.3858335455121267
2940,17211,0,Recency,-0.671748890900444
2941,17212,1,Recency,1.7320579018087419
2942,17213,0,Recency,-0.5234964895879831
2943,17214,2,Recency,-0.3117073448558963
2944,17218,0,Recency,-0.9047169501057395
2945,17219,1,Recency,-0.6188016047174222
2946,17220,0,Recency,-0.6929278053736526
2947,17221,2,Recency,-0.8729485783959264
2948,17222,1,Recency,-0.25876005867287455
2949,17223,1,Recency,2.3356569642951897
2950,17226,1,Recency,2.314478049821981
2951,17227,2,Recency,-0.7564645487932787
2952,17228,0,Recency,-0.7882329205030917
2953,17229,1,Recency,0.06951311566186008
2954,17230,2,Recency,1.8485419314113898
2955,17231,0,Recency,-0.8200012922129047
2956,17232,2,Recency,-0.9258958645789481
2957,17233,1,Recency,-0.5764437757710048
2958,17234,1,Recency,0.9802064380098336
2959,17235,1,Recency,-0.6823383481370483
2960,17236,0,Recency,-0.8200012922129047
2961,17237,1,Recency,-0.8305907494495091
2962,17238,0,Recency,-0.9258958645789481
2963,17239,1,Recency,2.3568358787683983
2964,17242,2,Recency,0.1965866025011122
2965,17243,0,Recency,-0.8941274928691352
2966,17244,2,Recency,-0.3858335455121267
2967,17245,1,Recency,1.213174497215129
2968,17247,2,Recency,-0.7882329205030917
2969,17248,2,Recency,0.32366008934036433
2970,17250,2,Recency,-0.9153064073423438
2971,17251,1,Recency,2.886308740598615
2972,17252,2,Recency,1.022564266956251
2973,17253,2,Recency,-0.7564645487932787
2974,17254,2,Recency,-0.9047169501057395
2975,17255,2,Recency,-0.5234964895879831
2976,17256,1,Recency,0.18599714526450786
2977,17259,1,Recency,0.6201648919652859
2978,17262,1,Recency,1.456732013657029
2979,17263,1,Recency,1.2555323261615465
2980,17265,2,Recency,0.5142703195992425
2981,17266,0,Recency,-0.9153064073423438
2982,17267,1,Recency,0.3977862899965947
2983,17272,2,Recency,-0.45995974616835705
2984,17274,1,Recency,-0.5764437757710048
2985,17277,2,Recency,1.456732013657029
2986,17278,1,Recency,1.6049844149694898
2987,17279,1,Recency,-0.3434757165657093
2988,17282,2,Recency,0.42955466170640777
2989,17284,0,Recency,-0.3117073448558963
2990,17286,2,Recency,-0.7246961770834657
2991,17287,2,Recency,-0.671748890900444
2992,17288,0,Recency,-0.8200012922129047
2993,17289,2,Recency,-0.6188016047174222
2994,17290,0,Recency,-0.9153064073423438
2995,17293,0,Recency,-0.6293910619540266
2996,17295,2,Recency,-0.6505699764272352
2997,17297,2,Recency,-0.767054006029883
2998,17298,2,Recency,0.1224604018448818
2999,17299,2,Recency,-0.8305907494495091
3000,17301,2,Recency,-0.7246961770834657
3001,17302,0,Recency,-0.7988223777396961
3002,17303,1,Recency,2.875719283362011
3003,17306,0,Recency,-0.8411802066861135
3004,17309,1,Recency,0.05892365842525574
3005,17311,2,Recency,-0.1210971145970181
3006,17312,1,Recency,0.6942910926215163
3007,17313,2,Recency,-0.6188016047174222
3008,17314,0,Recency,-0.6929278053736526
3009,17315,0,Recency,-0.9364853218155526
3010,17317,1,Recency,-0.00461308499437032
3011,17320,2,Recency,0.11187094460827746
3012,17321,2,Recency,-0.23758114419966586
3013,17323,0,Recency,-0.7882329205030917
3014,17324,2,Recency,-0.7246961770834657
3015,17325,1,Recency,2.0179732471970593
3016,17329,2,Recency,-0.7988223777396961
3017,17330,1,Recency,-0.23758114419966586
3018,17333,1,Recency,-0.046970913940787694
3019,17334,1,Recency,2.314478049821981
3020,17337,0,Recency,0.651933263675099
3021,17338,0,Recency,-0.767054006029883
3022,17339,2,Recency,0.04833420118865139
3023,17340,0,Recency,-0.6399805191906309
3024,17341,1,Recency,0.7048805498581207
3025,17343,1,Recency,2.8121825399423845
3026,17344,1,Recency,-0.45995974616835705
3027,17345,2,Recency,-0.7882329205030917
3028,17346,0,Recency,-0.9153064073423438
3029,17348,0,Recency,-0.7988223777396961
3030,17349,1,Recency,0.9484380663000206
3031,17350,0,Recency,-0.8623591211593221
3032,17351,2,Recency,-0.5658543185344005
3033,17353,2,Recency,0.683701635384912
3034,17354,2,Recency,-0.4176019172219397
3035,17356,1,Recency,2.3462464215317937
3036,17357,2,Recency,-0.6929278053736526
3037,17358,2,Recency,2.261530763638959
3038,17359,2,Recency,-0.8305907494495091
3039,17360,2,Recency,-0.767054006029883
3040,17361,1,Recency,1.022564266956251
3041,17362,2,Recency,1.5838055004962812
3042,17364,0,Recency,-0.9470747790521569
3043,17365,0,Recency,-0.8200012922129047
3044,17367,1,Recency,1.573216043259677
3045,17368,0,Recency,-0.7035172626102569
3046,17370,2,Recency,-0.18463385801664414
3047,17371,2,Recency,-0.767054006029883
3048,17372,2,Recency,-0.5234964895879831
3049,17373,2,Recency,-0.5234964895879831
3050,17374,2,Recency,1.36142689852759
3051,17375,2,Recency,1.1602272110321075
3052,17376,2,Recency,-0.20581277248985283
3053,17377,0,Recency,-0.7035172626102569
3054,17379,2,Recency,-0.8305907494495091
3055,17381,0,Recency,-0.6929278053736526
3056,17383,0,Recency,-0.9047169501057395
3057,17384,2,Recency,-0.7458750915566743
3058,17385,2,Recency,-0.7988223777396961
3059,17386,0,Recency,-0.8729485783959264
3060,17387,2,Recency,-0.7458750915566743
3061,17388,1,Recency,0.4401441189430121
3062,17389,0,Recency,-0.9470747790521569
3063,17391,1,Recency,0.7895962077509554
3064,17392,2,Recency,2.293299135348772
3065,17394,1,Recency,1.3720163557641942
3066,17396,2,Recency,-0.5340859468245874
3067,17397,2,Recency,-0.7141067198468614
3068,17398,2,Recency,0.26012334592073827
3069,17400,2,Recency,0.3871968327599904
3070,17402,0,Recency,-0.9047169501057395
3071,17403,1,Recency,-0.5658543185344005
3072,17405,0,Recency,-0.9364853218155526
3073,17406,2,Recency,2.5792144807370896
3074,17408,1,Recency,0.7790067505143511
3075,17409,2,Recency,1.6791106156257203
3076,17410,2,Recency,-0.7776434632664874
3077,17411,1,Recency,-0.15286548630683114
3078,17412,2,Recency,-0.7035172626102569
3079,17414,2,Recency,-0.4917281178781701
3080,17415,1,Recency,-0.11050765736041375
3081,17416,0,Recency,-0.6399805191906309
3082,17418,2,Recency,-0.5023175751147745
3083,17419,0,Recency,-0.8305907494495091
3084,17420,1,Recency,-0.4176019172219397
3085,17422,0,Recency,-0.7776434632664874
3086,17423,2,Recency,-0.45995974616835705
3087,17425,2,Recency,-0.3117073448558963
3088,17426,0,Recency,-0.8623591211593221
3089,17428,0,Recency,-0.9470747790521569
3090,17429,2,Recency,0.4083757472331991
3091,17430,1,Recency,-0.6082121474808179
3092,17431,1,Recency,2.3674253360050024
3093,17432,2,Recency,-0.7564645487932787
3094,17433,2,Recency,-0.015202542230974664
3095,17434,0,Recency,-0.9258958645789481
3096,17436,2,Recency,-0.9364853218155526
3097,17438,1,Recency,1.7320579018087419
3098,17440,1,Recency,0.7048805498581207
3099,17442,0,Recency,-0.5658543185344005
3100,17446,1,Recency,0.9166696945902075
3101,17447,2,Recency,-0.5234964895879831
3102,17449,0,Recency,-0.9258958645789481
3103,17450,0,Recency,-0.8411802066861135
3104,17451,0,Recency,-0.9364853218155526
3105,17453,2,Recency,-0.767054006029883
3106,17454,2,Recency,1.520268757076655
3107,17455,1,Recency,1.2025850399785247
3108,17457,2,Recency,0.3871968327599904
3109,17458,2,Recency,-0.7882329205030917
3110,17459,2,Recency,-0.4917281178781701
3111,17460,1,Recency,0.04833420118865139
3112,17461,2,Recency,-0.7141067198468614
3113,17462,1,Recency,-0.3117073448558963
3114,17463,0,Recency,-0.7776434632664874
3115,17464,1,Recency,0.7260594643313294
3116,17466,2,Recency,-0.8411802066861135
3117,17468,1,Recency,-0.7988223777396961
3118,17469,2,Recency,-0.7776434632664874
3119,17470,2,Recency,-0.48113866064156574
3120,17472,2,Recency,1.0755115531392727
3121,17475,1,Recency,-0.11050765736041375
3122,17480,2,Recency,-0.13168657183362245
3123,17481,0,Recency,-0.9153064073423438
3124,17483,1,Recency,-0.25876005867287455
3125,17486,1,Recency,1.8167735597015766
3126,17489,2,Recency,-0.332886259329105
3127,17490,0,Recency,-0.9470747790521569
3128,17491,0,Recency,-0.9364853218155526
3129,17492,1,Recency,1.6791106156257203
3130,17495,2,Recency,-0.8729485783959264
3131,17496,1,Recency,2.8439509116521977
3132,17498,1,Recency,-0.15286548630683114
3133,17499,1,Recency,2.1132783623264983
3134,17500,1,Recency,-0.6399805191906309
3135,17501,1,Recency,1.3826058130007985
3136,17502,2,Recency,-0.8517696639227178
3137,17503,2,Recency,-0.9258958645789481
3138,17504,2,Recency,1.234353411688338
3139,17505,2,Recency,0.7578278360411423
3140,17506,1,Recency,-0.15286548630683114
3141,17507,2,Recency,1.8167735597015766
3142,17509,0,Recency,-0.3434757165657093
3143,17510,1,Recency,-0.6929278053736526
3144,17511,0,Recency,-0.9258958645789481
3145,17512,2,Recency,0.683701635384912
3146,17514,1,Recency,0.4083757472331991
3147,17515,2,Recency,-0.6188016047174222
3148,17516,0,Recency,-0.7882329205030917
3149,17517,1,Recency,2.314478049821981
3150,17519,2,Recency,-0.767054006029883
3151,17520,2,Recency,-0.3858335455121267
3152,17521,2,Recency,-0.6399805191906309
3153,17522,0,Recency,-0.9364853218155526
3154,17523,2,Recency,-0.8305907494495091
3155,17525,1,Recency,2.8545403688888022
3156,17526,2,Recency,-0.9047169501057395
3157,17527,2,Recency,-0.3858335455121267
3158,17528,0,Recency,-0.9364853218155526
3159,17530,0,Recency,-0.9364853218155526
3160,17531,1,Recency,1.0649220959026684
3161,17534,1,Recency,-0.3858335455121267
3162,17535,1,Recency,2.0179732471970593
3163,17537,2,Recency,-0.6399805191906309
3164,17538,1,Recency,-0.6823383481370483
3165,17540,2,Recency,-0.6929278053736526
3166,17542,1,Recency,1.9014892175944114
3167,17545,2,Recency,-0.4917281178781701
3168,17548,1,Recency,1.520268757076655
3169,17549,1,Recency,-0.7035172626102569
3170,17550,1,Recency,1.1390482965588988
3171,17551,2,Recency,2.8545403688888022
3172,17552,1,Recency,-0.19522331525324849
3173,17553,2,Recency,0.4189652044698034
3174,17554,0,Recency,-0.9364853218155526
3175,17555,2,Recency,-0.7458750915566743
3176,17556,1,Recency,1.2237639544517336
3177,17557,2,Recency,-0.7988223777396961
3178,17560,2,Recency,0.04833420118865139
3179,17561,1,Recency,-0.7458750915566743
3180,17562,2,Recency,-0.40701245998533536
3181,17564,2,Recency,-0.6929278053736526
3182,17566,0,Recency,-0.8623591211593221
3183,17567,0,Recency,-0.8729485783959264
3184,17569,1,Recency,2.568625023500485
3185,17571,0,Recency,-0.4176019172219397
3186,17572,1,Recency,-0.19522331525324849
3187,17573,2,Recency,-0.6399805191906309
3188,17574,1,Recency,1.6155738722060942
3189,17576,0,Recency,-0.8623591211593221
3190,17578,1,Recency,1.36142689852759
3191,17579,0,Recency,-0.9047169501057395
3192,17580,2,Recency,1.7214684445721375
3193,17581,0,Recency,-0.9470747790521569
3194,17582,2,Recency,1.552037128786468
3195,17584,0,Recency,-0.8729485783959264
3196,17585,2,Recency,0.20717605973771655
3197,17588,1,Recency,0.11187094460827746
3198,17589,0,Recency,-0.3117073448558963
3199,17590,0,Recency,-0.9258958645789481
3200,17591,2,Recency,-0.1740444007800398
3201,17593,0,Recency,-0.9153064073423438
3202,17594,2,Recency,-0.046970913940787694
3203,17595,2,Recency,-0.8200012922129047
3204,17596,0,Recency,-0.7035172626102569
3205,17597,2,Recency,1.3084796123445683
3206,17600,2,Recency,-0.767054006029883
3207,17602,0,Recency,-0.9258958645789481
3208,17603,1,Recency,-0.1210971145970181
3209,17604,2,Recency,1.3508374412909856
3210,17608,2,Recency,-0.5976226902442136
3211,17609,0,Recency,-0.5234964895879831
3212,17611,0,Recency,-0.8729485783959264
3213,17612,0,Recency,-0.3858335455121267
3214,17613,0,Recency,-0.7141067198468614
3215,17614,2,Recency,-0.3434757165657093
3216,17615,1,Recency,1.2025850399785247
3217,17616,1,Recency,0.8849013228803945
3218,17618,0,Recency,-0.8941274928691352
3219,17619,2,Recency,2.3568358787683983
3220,17620,1,Recency,-0.3222968020925006
3221,17621,2,Recency,-0.7246961770834657
3222,17623,2,Recency,-0.6082121474808179
3223,17624,2,Recency,-0.7988223777396961
3224,17625,0,Recency,-0.7564645487932787
3225,17629,0,Recency,-0.8941274928691352
3226,17630,1,Recency,0.8425434939339771
3227,17631,0,Recency,-0.9364853218155526
3228,17633,2,Recency,-0.6188016047174222
3229,17634,0,Recency,-0.5658543185344005
3230,17636,2,Recency,-0.7458750915566743
3231,17637,2,Recency,-0.6188016047174222
3232,17639,1,Recency,1.9756154182506418
3233,17640,1,Recency,-0.03638145670418335
3234,17642,2,Recency,0.31307063210375996
3235,17644,0,Recency,-0.9364853218155526
3236,17646,2,Recency,1.3720163557641942
3237,17648,2,Recency,-0.3117073448558963
3238,17649,2,Recency,0.5142703195992425
3239,17650,1,Recency,-0.7246961770834657
3240,17651,0,Recency,-0.8305907494495091
3241,17652,0,Recency,-0.6823383481370483
3242,17653,2,Recency,-0.5658543185344005
3243,17655,2,Recency,-0.8411802066861135
3244,17656,2,Recency,-0.1740444007800398
3245,17658,2,Recency,-0.6823383481370483
3246,17659,0,Recency,-0.767054006029883
3247,17660,2,Recency,0.5460386913090556
3248,17663,0,Recency,-0.6823383481370483
3249,17664,2,Recency,-0.7564645487932787
3250,17666,1,Recency,-0.25876005867287455
3251,17667,2,Recency,-0.2481706014362702
3252,17668,2,Recency,-0.9364853218155526
3253,17669,2,Recency,-0.046970913940787694
3254,17670,1,Recency,1.456732013657029
3255,17671,2,Recency,-0.7882329205030917
3256,17672,0,Recency,-0.4176019172219397
3257,17673,0,Recency,-0.9364853218155526
3258,17674,1,Recency,-0.16345494354343545
3259,17675,0,Recency,-0.9364853218155526
3260,17676,2,Recency,-0.332886259329105
3261,17677,0,Recency,-0.9364853218155526
3262,17678,1,Recency,1.8379524741747855
3263,17679,2,Recency,-0.39642300274873105
3264,17680,2,Recency,-0.7035172626102569
3265,17682,0,Recency,-0.8411802066861135
3266,17684,2,Recency,-0.4917281178781701
3267,17685,0,Recency,-0.7776434632664874
3268,17686,0,Recency,-0.8729485783959264
3269,17690,0,Recency,-0.6293910619540266
3270,17691,1,Recency,2.8439509116521977
3271,17692,2,Recency,0.3977862899965947
3272,17693,1,Recency,0.5036808623626382
3273,17694,1,Recency,0.5460386913090556
3274,17695,2,Recency,0.4401441189430121
3275,17696,0,Recency,-0.5446754040611919
3276,17697,1,Recency,1.552037128786468
3277,17700,0,Recency,-0.7776434632664874
3278,17701,1,Recency,1.7214684445721375
3279,17702,2,Recency,-0.6293910619540266
3280,17703,2,Recency,-0.5764437757710048
3281,17704,2,Recency,0.8319540366973728
3282,17705,0,Recency,-0.9153064073423438
3283,17706,0,Recency,-0.9047169501057395
3284,17707,1,Recency,2.6109828524469023
3285,17708,2,Recency,1.0331537241928552
3286,17709,1,Recency,0.8425434939339771
3287,17711,1,Recency,2.1132783623264983
3288,17712,2,Recency,-0.48113866064156574
3289,17714,1,Recency,2.441551536661233
3290,17716,0,Recency,-0.6399805191906309
3291,17718,1,Recency,1.5096792998400508
3292,17719,0,Recency,-0.5552648612977962
3293,17720,2,Recency,0.24953388868413393
3294,17722,2,Recency,0.06951311566186008
3295,17723,2,Recency,1.0755115531392727
3296,17724,2,Recency,-0.19522331525324849
3297,17725,0,Recency,-0.7776434632664874
3298,17727,0,Recency,-0.7882329205030917
3299,17728,0,Recency,-0.9153064073423438
3300,17730,0,Recency,-0.9153064073423438
3301,17731,2,Recency,0.4083757472331991
3302,17733,2,Recency,-0.5446754040611919
3303,17734,1,Recency,0.49309140512603383
3304,17735,0,Recency,-0.9258958645789481
3305,17736,1,Recency,0.24953388868413393
3306,17738,0,Recency,-0.7458750915566743
3307,17739,0,Recency,-0.8305907494495091
3308,17742,1,Recency,2.568625023500485
3309,17744,0,Recency,-0.9153064073423438
3310,17746,1,Recency,1.5943949577328855
3311,17749,1,Recency,0.9378486090634163
3312,17750,0,Recency,-0.8941274928691352
3313,17754,0,Recency,-0.9470747790521569
3314,17757,0,Recency,-0.9364853218155526
3315,17758,0,Recency,-0.7458750915566743
3316,17759,2,Recency,-0.767054006029883
3317,17761,2,Recency,-0.6082121474808179
3318,17764,2,Recency,-0.4176019172219397
3319,17765,1,Recency,1.2767112406347552
3320,17767,2,Recency,-0.7882329205030917
3321,17768,0,Recency,-0.8623591211593221
3322,17769,0,Recency,-0.8200012922129047
3323,17770,2,Recency,1.9650259610140375
3324,17771,2,Recency,-0.35406517380231367
3325,17772,2,Recency,-0.8411802066861135
3326,17774,2,Recency,0.06951311566186008
3327,17777,2,Recency,-0.6929278053736526
3328,17779,2,Recency,-0.7246961770834657
3329,17781,1,Recency,0.7366489215679337
3330,17783,1,Recency,-0.18463385801664414
3331,17785,1,Recency,-0.3858335455121267
3332,17786,2,Recency,-0.046970913940787694
3333,17787,2,Recency,0.6625227209117033
3334,17788,2,Recency,-0.1740444007800398
3335,17789,1,Recency,2.0285627044336634
3336,17790,0,Recency,-0.671748890900444
3337,17793,2,Recency,-0.6823383481370483
3338,17795,1,Recency,0.9484380663000206
3339,17796,2,Recency,-0.5234964895879831
3340,17797,2,Recency,-0.7141067198468614
3341,17799,0,Recency,-0.7141067198468614
3342,17800,2,Recency,-0.5552648612977962
3343,17802,2,Recency,-0.07873928565060072
3344,17805,2,Recency,-0.1740444007800398
3345,17806,2,Recency,-0.8305907494495091
3346,17809,0,Recency,-0.7776434632664874
3347,17811,0,Recency,-0.9047169501057395
3348,17812,2,Recency,-0.8200012922129047
3349,17813,0,Recency,-0.7988223777396961
3350,17816,1,Recency,-0.5658543185344005
3351,17817,2,Recency,-0.9047169501057395
3352,17819,2,Recency,-0.19522331525324849
3353,17824,1,Recency,-0.40701245998533536
3354,17827,0,Recency,-0.8941274928691352
3355,17830,0,Recency,-0.9364853218155526
3356,17832,2,Recency,-0.42819137445854405
3357,17835,2,Recency,-0.9258958645789481
3358,17836,1,Recency,-0.44937028893175274
3359,17837,2,Recency,-0.5023175751147745
3360,17838,0,Recency,-0.671748890900444
3361,17839,2,Recency,-0.5023175751147745
3362,17841,0,Recency,-0.9364853218155526
3363,17843,1,Recency,2.261530763638959
3364,17848,2,Recency,-0.08932874288720506
3365,17849,1,Recency,1.36142689852759
3366,17852,2,Recency,-0.8305907494495091
3367,17854,1,Recency,1.0119748097196466
3368,17856,2,Recency,-0.9364853218155526
3369,17857,0,Recency,-0.767054006029883
3370,17858,0,Recency,-0.8941274928691352
3371,17859,1,Recency,2.2721202208755633
3372,17861,0,Recency,-0.9153064073423438
3373,17862,1,Recency,2.473319908371046
3374,17863,2,Recency,-0.3222968020925006
3375,17864,2,Recency,-0.8200012922129047
3376,17865,0,Recency,-0.6293910619540266
3377,17867,2,Recency,-0.6293910619540266
3378,17869,2,Recency,0.18599714526450786
3379,17870,0,Recency,-0.9258958645789481
3380,17871,1,Recency,1.213174497215129
3381,17873,2,Recency,-0.0999182001238094
3382,17874,1,Recency,1.4355530991838203
3383,17877,1,Recency,0.8531329511705815
3384,17878,2,Recency,-0.4917281178781701
3385,17879,1,Recency,0.8849013228803945
3386,17880,2,Recency,2.9074876550718236
3387,17881,1,Recency,2.2721202208755633
3388,17883,0,Recency,-0.9153064073423438
3389,17884,0,Recency,-0.9153064073423438
3390,17885,2,Recency,-0.8200012922129047
3391,17886,2,Recency,-0.6188016047174222
3392,17887,1,Recency,0.4189652044698034
3393,17888,2,Recency,-0.5446754040611919
3394,17889,1,Recency,1.2978901551079638
3395,17890,2,Recency,2.4627304511344414
3396,17891,1,Recency,0.7684172932777468
3397,17892,1,Recency,-0.3434757165657093
3398,17893,1,Recency,1.4355530991838203
3399,17894,2,Recency,-0.19522331525324849
3400,17895,1,Recency,-0.48113866064156574
3401,17897,2,Recency,0.8743118656437902
3402,17898,1,Recency,-0.046970913940787694
3403,17899,1,Recency,0.7366489215679337
3404,17900,1,Recency,1.0649220959026684
3405,17901,1,Recency,-0.6399805191906309
3406,17904,2,Recency,-0.7246961770834657
3407,17905,1,Recency,0.7048805498581207
3408,17906,1,Recency,1.668521158389116
3409,17911,2,Recency,-0.8517696639227178
3410,17912,1,Recency,2.3356569642951897
3411,17913,2,Recency,-0.332886259329105
3412,17914,0,Recency,-0.9153064073423438
3413,17917,2,Recency,-0.4705492034049614
3414,17919,2,Recency,-0.015202542230974664
3415,17920,0,Recency,-0.9047169501057395
3416,17921,2,Recency,-0.2693495159094789
3417,17924,2,Recency,-0.8305907494495091
3418,17926,1,Recency,0.4613230334162208
3419,17928,2,Recency,-0.4705492034049614
3420,17929,1,Recency,0.23894443144752958
3421,17930,2,Recency,-0.5764437757710048
3422,17931,2,Recency,0.47191249065282515
3423,17932,2,Recency,-0.6399805191906309
3424,17934,2,Recency,-0.332886259329105
3425,17935,1,Recency,0.5460386913090556
3426,17936,0,Recency,-0.8941274928691352
3427,17937,0,Recency,-0.8623591211593221
3428,17939,1,Recency,0.7366489215679337
3429,17940,2,Recency,0.7895962077509554
3430,17946,1,Recency,1.520268757076655
3431,17947,1,Recency,-0.5552648612977962
3432,17949,0,Recency,-0.35406517380231367
3433,17950,1,Recency,-0.18463385801664414
3434,17951,2,Recency,-0.5340859468245874
3435,17954,0,Recency,-0.8941274928691352
3436,17955,1,Recency,1.1496377537955031
3437,17957,1,Recency,-0.2481706014362702
3438,17958,2,Recency,0.28130226039394696
3439,17960,1,Recency,0.8637224084071858
3440,17961,0,Recency,-0.7246961770834657
3441,17962,1,Recency,0.5566281485456599
3442,17964,2,Recency,-0.6188016047174222
3443,17965,0,Recency,-0.5552648612977962
3444,17966,2,Recency,0.651933263675099
3445,17969,1,Recency,0.8107751222241641
3446,17970,1,Recency,1.2873006978713595
3447,17972,1,Recency,1.6049844149694898
3448,17973,1,Recency,-0.40701245998533536
3449,17974,2,Recency,-0.6929278053736526
3450,17975,0,Recency,-0.7882329205030917
3451,17977,2,Recency,-0.6399805191906309
3452,17979,2,Recency,-0.5764437757710048
3453,17980,2,Recency,1.213174497215129
3454,17984,1,Recency,0.5883965202554728
3455,17985,2,Recency,-0.7141067198468614
3456,17987,1,Recency,1.0119748097196466
3457,17988,1,Recency,-0.8305907494495091
3458,17990,2,Recency,1.552037128786468
3459,17994,2,Recency,0.33424954657696865
3460,17997,2,Recency,-0.16345494354343545
3461,17999,2,Recency,-0.5552648612977962
3462,18001,0,Recency,-0.8200012922129047
3463,18004,1,Recency,2.886308740598615
3464,18005,2,Recency,-0.9153064073423438
3465,18006,2,Recency,-0.7035172626102569
3466,18008,1,Recency,-0.20581277248985283
