CustomerID,Recency,Frequency,MonetaryValue
14565,96,29,725.87
14567,57,4,176.4
14569,2,2,4.15
14570,281,8,49.6
14572,41,57,451.38
14573,180,24,140.95000000000005
14577,13,21,162.32
14578,4,5,59.03
14581,17,5,57.95000000000001
14582,41,2,21.46
14583,6,62,173.88000000000008
14584,170,11,113.52
14585,51,7,38.51
14586,277,4,34.44
14587,19,59,204.12
14591,16,37,190.35
14592,36,29,82.98
14593,22,32,223.36
14594,8,4,28.98
14595,25,17,297.47
14597,12,8,138.92
14598,45,11,51.03
14600,306,7,123.75000000000004
14601,11,1,35.40000000000001
14603,275,1,510.0
14606,2,512,2353.590000000002
14607,19,15,3195.06
14608,5,6,580.6
14616,243,1,158.4
14618,10,2,60.0
14619,246,3,51.90000000000001
14620,206,5,76.46000000000002
14621,2,23,499.54
14622,185,6,64.7
14623,33,31,176.86999999999995
14624,58,1,15.6
14625,197,8,145.6
14626,24,25,491.6
14628,92,8,153.03
14629,5,25,131.26000000000002
14631,51,12,325.8400000000001
14632,263,1,15.9
14633,267,4,82.45
14636,37,6,127.8
14638,51,3,113.99
14639,53,36,609.3100000000002
14640,25,21,497.7400000000002
14641,22,3,59.75999999999999
14643,171,2,29.72
14644,68,6,146.3
14645,157,8,127.19
14647,202,7,120.35
14649,5,36,265.57
14651,68,24,136.02
14652,78,4,13.79
14653,2,39,344.52
14655,9,4,162.2
14656,170,17,65.89
14657,18,25,162.22000000000003
14658,6,6,39.09
14659,9,40,402.61
14660,87,6,31.47
14662,29,28,116.83
14664,20,22,106.72
14665,61,19,404.41999999999985
14666,25,3,34.3
14667,11,105,1810.29
14669,242,44,306.58999999999986
14670,281,30,138.18
14672,235,15,179.50000000000009
14673,4,10,167.25
14675,17,22,108.7
14676,32,9,765.96
14680,72,38,3439.94
14681,212,1,340.0
14682,202,1,20.8
14684,26,92,336.76999999999975
14687,107,2,49.8
14688,8,53,836.05
14689,209,3,17.7
14690,45,12,99.68
14691,31,13,469.09000000000015
14692,138,11,97.85
14693,265,2,134.1
14696,5,24,411.4
14697,219,5,29.09
14698,2,37,252.57
14699,215,3,39.45
14700,33,27,581.33
14701,11,77,630.5199999999999
14702,2,66,716.2500000000003
14703,15,5,68.53
14704,20,89,323.3199999999999
14708,3,4,186.0
14709,16,36,918.95
14710,15,24,91.86000000000004
14711,11,69,615.32
14712,30,6,393.9
14713,10,54,368.68
14714,25,1,11.6
14715,25,18,192.68
14716,44,17,122.19
14719,2,40,261.2899999999999
14720,6,6,83.1
14722,148,5,29.15
14723,11,54,195.58
14725,25,14,216.8
14727,275,4,135.2
14730,2,91,431.3599999999997
14731,48,12,117.42999999999998
14732,9,35,621.5
14733,17,40,1874.38
14735,4,33,932.0899999999997
14737,4,7,516.75
14738,43,2,14.86
14739,20,10,579.5999999999998
14740,198,17,329.7
14741,12,15,402.45999999999987
14744,17,4,107.95
14745,113,16,324.87
14747,250,3,55.6
14748,30,10,149.95
14752,44,2,260.64
14753,88,5,100.3
14754,45,9,159.28
14755,10,42,912.87
14756,16,6,100.78
14757,76,4,93.92
14758,145,19,407.0
14759,5,32,524.0
14760,298,2,43.6
14761,335,1,10.2
14762,264,3,27.96
14765,30,8,52.82000000000001
14766,9,21,445.72
14768,18,2,89.10000000000002
14769,3,233,2220.16
14770,233,12,195.66
14772,113,3,47.25
14775,59,13,196.62
14776,52,27,565.32
14778,128,11,226.06
14779,324,6,67.65
14780,55,7,123.22
14782,320,1,25.200000000000006
14784,27,2,30.0
14788,8,4,94.6
14790,29,3,30.66
14793,22,2,23.2
14794,3,12,204.06
14795,167,1,23.85
14796,2,217,1434.5800000000008
14798,53,3,46.72
14799,52,1,5.8
14800,48,57,586.0
14801,62,13,41.65
14803,163,14,221.25000000000003
14804,9,2,73.1
14805,16,13,169.6
14806,76,4,70.14
14808,40,30,336.48
14810,41,49,416.13000000000005
14815,37,6,86.52
14817,201,14,237.04
14818,74,13,224.53
14819,65,3,83.85
14820,22,4,60.45
14823,181,16,78.43
14824,11,4,122.46
14825,24,15,338.1500000000001
14828,197,2,275.40000000000003
14829,30,6,110.36
14830,54,8,18.37
14834,18,14,300.1
14837,90,22,353.9000000000001
14841,54,29,640.61
14842,44,27,474.08
14844,64,24,987.9700000000003
14847,149,4,79.69999999999997
14849,22,57,1175.37
14850,312,3,45.1
14851,24,5,57.24
14852,59,37,693.49
14853,25,2,191.7
14854,79,25,430.5
14855,120,5,113.6
14856,37,10,244.77
14857,60,12,234.35
14859,13,10,217.22000000000003
14860,20,1,40.56
14862,26,8,151.9
14863,30,4,86.88
14866,39,19,4053.98
14867,186,9,202.98
14868,4,38,793.0600000000003
14869,9,9,70.22
14870,262,5,87.6
14871,4,18,104.27
14873,211,5,114.5
14875,108,7,126.75
14878,37,22,369.51
14880,78,10,146.13
14881,20,4,67.92
14882,27,3,207.9
14883,40,7,101.82999999999998
14885,132,5,325.2
14886,253,4,68.1
14888,208,4,67.8
14889,337,3,42.3
14890,254,1,15.0
14891,149,6,83.34
14893,12,8,110.64
14894,86,4,152.76
14895,8,107,2194.1
14896,205,1,13.5
14897,8,10,214.64
14898,24,23,324.4
14901,12,8,146.58
14902,26,6,117.9
14903,22,64,465.23999999999984
14904,3,13,147.94
14905,158,5,214.0
14907,4,23,487.9
14908,75,1,45.0
14910,3,9,143.53
14913,36,14,228.98
14915,92,6,177.98000000000005
14916,71,13,229.03000000000003
14918,116,14,478.91
14920,213,14,237.29
14921,31,15,221.95
14923,51,9,167.94000000000003
14924,246,1,15.8
14929,33,4,74.6
14944,30,30,916.6900000000003
14947,131,1,30.0
14948,24,18,260.47
14950,20,4,64.0
14951,80,1,15.6
14952,60,25,1138.3200000000004
14953,26,10,45.71
14954,13,19,101.57000000000002
14957,254,1,3.9
14958,148,6,40.7
14959,65,10,131.94
14960,9,7,40.01
14961,11,59,1467.8700000000006
14962,271,1,70.2
14963,10,36,248.27000000000004
14964,248,4,29.55
14965,97,18,211.86
14966,15,8,59.83
14967,50,2,109.8
14968,31,4,13.85
14970,69,4,182.3
14971,36,30,215.34
14972,129,2,14.01
14973,108,4,97.32
14974,38,4,19.53
14975,58,2,85.32
14976,58,16,205.77
14978,73,46,371.5100000000001
14981,247,4,50.46
14984,20,15,80.68
14985,199,18,46.66
14987,16,1,81.6
14988,212,11,103.08
14995,39,8,28.13
14997,47,6,134.16
14998,171,12,111.47
15000,48,12,77.32000000000002
15002,116,19,238.22000000000003
15004,148,23,147.54000000000005
15005,16,236,1344.39
15006,52,28,108.99000000000002
15007,160,1,4.16
15009,13,29,207.11
15010,36,8,111.05
15012,54,18,58.61
15014,44,6,94.18
15016,173,5,54.76000000000001
15017,34,1,4.2
15018,39,6,88.53999999999998
15019,267,15,52.3
15021,9,95,456.96
15022,12,22,133.95000000000002
15023,4,111,1246.71
15024,10,25,267.59
15025,34,16,75.4
15026,81,8,81.54
15027,31,9,343.49999999999994
15028,9,7,62.35
15030,72,1,95.4
15031,5,19,95.89000000000004
15032,257,3,359.5
15033,5,102,557.1899999999997
15034,16,72,945.7099999999997
15035,90,2,37.05
15036,73,25,121.84999999999998
15038,69,19,102.22
15039,10,305,3602.6700000000014
15041,171,10,31.14
15043,32,1,179.0
15044,20,94,1578.4600000000007
15045,152,3,98.88
15046,10,45,983.7199999999997
15047,270,6,100.4
15048,66,13,66.76
15050,26,15,371.9500000000001
15051,24,39,394.34000000000015
15052,320,5,22.4
15053,5,16,143.05
15054,13,26,71.00000000000001
15057,316,4,211.5
15058,26,35,286.44
15059,41,53,319.61999999999983
15060,9,23,87.16
15061,4,58,6916.620000000003
15062,72,18,340.42
15063,214,2,45.4
15065,38,17,529.0500000000002
15066,54,12,252.8
15067,79,16,357.74000000000007
15068,47,21,116.54
15069,180,7,109.8
15071,94,5,205.0
15073,10,11,201.55
15074,106,7,144.92000000000004
15075,78,6,261.86
15076,173,4,63.3
15078,8,83,1901.0199999999993
15079,213,9,184.11
15081,23,6,89.94999999999997
15083,257,1,14.85
15087,282,2,43.8
15088,22,15,281.5200000000001
15089,11,29,589.4999999999999
15090,309,3,45.4
15091,68,6,77.91000000000003
15092,216,3,46.8
15093,19,15,715.8399999999998
15095,104,7,205.5
15096,43,1,6.64
15097,5,5,56.8
15099,85,5,67.48
15101,9,2,58.53
15103,32,5,78.53999999999998
15104,197,14,198.92
15105,19,17,358.22
15106,18,24,321.42
15107,331,3,40.45
15109,246,6,103.35
15110,24,7,243.05
15111,30,12,272.75
15113,10,18,586.1
15114,31,32,529.86
15115,19,5,76.80000000000003
15116,18,10,210.76
15117,15,14,376.91
15118,135,1,244.8
15119,246,1,16.5
15120,134,5,77.3
15121,289,4,74.55000000000003
15122,115,17,355.86000000000007
15123,8,17,332.3900000000001
15124,23,6,74.32000000000002
15125,26,24,2054.34
15127,66,8,227.52
15128,61,20,290.82
15129,51,13,615.7
15130,170,4,73.2
15132,106,11,159.56
15133,128,8,254.12
15134,15,19,410.18
15135,240,2,30.0
15136,3,22,479.43
15139,337,2,27.9
15140,53,17,525.24
15142,47,6,107.5
15143,226,2,28.200000000000006
15144,9,41,1276.0999999999995
15145,5,13,238.46
15146,165,26,364.41999999999985
15147,241,6,92.70000000000002
15148,11,4,54.51
15149,134,6,146.55
15150,18,61,961.24
15152,10,47,817.64
15153,32,4,57.7
15154,76,20,46.81
15156,2,11,245.25
15157,4,33,585.84
15158,46,3,189.6
15159,5,143,3771.400000000001
15160,358,1,106.2
15163,19,6,66.22
15164,69,21,175.29
15167,321,4,12.65
15168,26,2,32.4
15172,9,17,251.54
15174,323,4,67.02
15175,72,3,25.16
15178,261,1,19.5
15179,19,15,468.77
15181,67,7,337.7999999999999
15182,155,4,100.45
15184,30,18,117.41
15185,71,6,56.4
15186,15,5,88.86
15187,2,26,1636.38
15189,2,41,3379.11
15192,120,9,138.72
15193,61,1,19.8
15194,4,58,1701.8099999999995
15195,3,1,3861.0
15197,11,8,683.5500000000002
15198,93,2,50.40000000000001
15199,95,1,49.05
15201,88,11,314.8400000000001
15203,26,30,429.08000000000015
15204,358,1,59.40000000000001
15205,86,10,137.44000000000003
15206,100,1,61.2
15208,2,6,202.85
15210,226,2,70.11
15211,61,8,136.14
15213,330,6,81.60000000000002
15214,2,28,452.2900000000001
15215,47,6,103.75
15218,11,32,982.87
15219,177,2,25.5
15220,52,28,419.18
15223,226,3,189.2
15224,359,1,13.2
15225,235,4,65.1
15226,311,1,15.3
15227,37,9,162.77
15228,67,20,456.42
15230,241,6,89.4
15232,114,9,190.66
15234,277,1,1.92
15235,218,25,381.69000000000017
15236,299,4,96.0
15237,79,17,227.53
15238,30,10,263.41
15239,11,4,53.0
15240,45,14,229.8100000000001
15241,67,19,317.14
15243,75,4,49.25
15244,66,7,159.36
15245,135,18,701.8199999999997
15246,239,4,52.8
15247,123,1,81.6
15249,32,72,1327.16
15251,10,29,3027.21
15252,37,10,166.49
15253,17,15,248.24999999999997
15254,128,6,116.03
15255,67,13,242.06000000000003
15257,284,3,92.05
15258,169,8,127.45
15260,143,6,129.1
15261,136,1,17.4
15263,107,4,44.82000000000001
15264,65,3,50.55
15265,152,17,313.74
15266,339,1,17.85
15267,183,2,550.8
15269,24,1,118.8
15270,16,9,263.75
15271,8,59,521.3399999999998
15272,58,13,132.54
15274,5,8,108.26
15275,38,9,146.73000000000005
15276,67,12,22.17
15277,47,3,35.34
15279,355,2,35.2
15280,173,4,23.32
15281,59,39,674.54
15286,50,1,66.4
15287,23,6,111.15
15288,44,15,465.68
15289,30,12,188.07
15290,5,44,1701.8000000000004
15291,26,18,571.7799999999999
15292,202,5,40.75
15296,51,45,768.3299999999998
15297,11,8,141.42000000000004
15298,3,34,1558.1799999999996
15300,65,3,48.5
15301,51,43,774.7099999999998
15303,291,4,65.8
15304,61,5,176.5
15306,65,13,243.0
15307,96,1,14.85
15308,275,3,60.6
15311,1,447,11758.489999999983
15312,76,6,128.24
15314,200,5,70.08
15315,65,6,91.38
15316,327,1,165.0
15318,4,5,36.96
15319,284,1,17.700000000000006
15320,45,7,55.55
15321,71,20,611.7000000000003
15322,86,9,160.83999999999997
15325,104,15,61.25999999999999
15326,334,6,60.78
15327,53,1,10.2
15329,40,15,213.68
15330,61,1,69.6
15333,209,3,378.54
15334,157,22,63.34999999999999
15335,54,6,17.9
15339,67,15,103.57
15341,81,4,517.36
15342,130,7,103.2
15343,88,6,109.2
15344,33,5,107.56
15345,46,1,29.9
15346,333,3,47.10000000000001
15348,73,1,15.0
15349,159,12,67.76
15351,13,38,326.1300000000001
15353,255,8,59.90000000000001
15355,30,2,55.6
15356,32,103,530.09
15358,5,105,1725.9399999999994
15360,40,2,49.6
15361,362,3,253.32
15364,96,5,89.56000000000002
15365,26,19,430.58000000000015
15366,76,12,166.44
15367,58,14,369.12
15368,22,1,279.24
15370,72,19,463.45
15372,138,6,449.56
15373,9,23,425.07
15376,41,24,314.19
15379,170,45,867.5199999999996
15380,9,7,198.2
15382,15,62,1337.9600000000005
15384,170,7,103.99
15385,41,1,10.2
15386,187,3,35.28
15392,5,19,393.58
15393,282,3,43.2
15394,10,12,354.72
15395,326,2,31.85
15396,113,6,101.28
15397,290,1,14.85
15398,17,12,239.34000000000003
15399,2,12,186.22
15400,129,2,105.4
15402,149,6,68.5
15405,190,2,15.44
15406,32,13,91.3
15407,34,28,329.27
15408,265,10,110.75
15410,85,25,633.1500000000002
15411,27,23,321.4500000000001
15412,172,1,11.8
15414,10,5,96.58
15415,314,12,158.35000000000005
15416,65,28,552.7900000000002
15417,86,6,111.0
15419,25,2,34.4
15421,59,6,112.1
15422,324,1,15.3
15424,255,3,49.56
15426,20,38,183.03000000000003
15427,34,49,213.14999999999995
15428,16,3,46.62000000000001
15429,27,14,104.09000000000002
15432,24,2,40.2
15433,268,4,55.56
15434,9,6,141.5
15435,23,6,35.74999999999999
15436,13,69,231.13
15437,263,11,56.43000000000001
15438,132,3,26.3
15440,55,14,56.44
15443,2,87,771.3
15444,10,53,334.6500000000001
15445,265,1,25.5
15447,331,2,28.52
15448,313,6,96.2
15449,27,12,211.43
15450,31,2,25.4
15452,30,14,172.77000000000004
15453,2,67,278.2899999999999
15454,363,7,48.55
15456,284,12,70.84
15457,263,9,32.97
15458,26,1,23.4
15460,355,6,17.549999999999994
15462,95,1,19.8
15463,30,2,45.8
15464,339,33,177.55
15465,83,16,896.7499999999999
15466,86,11,45.25000000000001
15467,10,9,97.98
15468,52,5,95.75
15469,51,3,75.6
15471,3,13,53.45
15472,114,15,59.8
15473,15,2,306.0
15475,78,6,98.61
15478,41,12,230.69
15482,16,17,1770.2
15483,162,22,52.84
15484,2,36,760.8399999999998
15485,31,10,177.67
15489,23,15,435.46
15491,101,32,595.54
15492,75,7,122.32
15493,33,49,320.50999999999993
15494,22,27,322.2800000000001
15497,18,4,288.6
15498,3,99,2621.03
15500,9,18,330.0
15502,16,30,1135.3299999999995
15503,363,14,41.6
15504,82,4,16.9
15505,53,21,972.86
15506,23,33,221.00000000000003
15507,172,12,146.47
15508,190,21,281.84
15511,12,34,230.19
15512,360,1,15.3
15513,34,73,3305.510000000001
15514,13,39,1022.49
15516,47,4,9.9
15517,234,8,95.78000000000002
15518,65,46,411.76999999999987
15520,2,4,64.38
15521,41,31,387.13
15522,33,9,45.86
15523,85,3,252.50000000000003
15525,3,21,107.46999999999998
15527,19,31,661.54
15528,255,8,123.61
15529,23,133,700.5699999999996
15530,22,21,326.0
15531,9,55,491.74000000000007
15532,26,43,332.23
15533,20,18,163.36
15535,174,24,168.38999999999996
15537,164,3,7.5
15539,8,9,119.87
15540,12,3,37.65000000000001
15541,115,6,23.73
15543,289,9,38.5
15544,10,48,647.1
15545,55,13,38.88
15547,8,138,1077.1000000000008
15549,158,21,330.85
15550,5,13,127.95
15551,37,5,101.0
15552,218,4,7.78
15553,61,8,70.53
15554,278,2,25.2
15555,13,174,851.3299999999998
15556,25,5,79.08
15557,29,5,118.26
15561,12,4,65.46000000000001
15563,23,21,312.29
15565,71,1,16.5
15567,19,1,24.96
15568,3,10,126.91
15569,104,5,552.98
15570,11,62,842.89
15571,12,12,186.63
15572,5,41,591.49
15573,32,19,127.43000000000002
15574,178,7,47.07
15576,38,10,134.29999999999998
15577,152,10,65.77000000000001
15579,69,9,62.71
15581,157,35,147.32000000000005
15582,221,5,63.48
15584,24,18,88.55
15585,177,7,121.25
15587,51,2,111.96
15589,256,6,90.1
15592,47,5,94.74
15593,71,1,71.4
15594,31,22,378.82
15596,215,11,223.0
15597,36,3,32.160000000000004
15598,54,3,63.06
15599,27,10,136.33
15601,12,69,1102.12
15602,9,11,305.22
15604,53,2,36.52
15605,37,8,134.3
15606,62,18,687.63
15607,337,5,54.76
15608,29,11,271.78
15609,185,6,112.68
15610,52,3,53.14
15611,10,7,197.85
15612,37,3,124.1
15615,11,80,2145.8
15618,33,11,165.951
15620,57,13,186.9
15621,5,3,198.72
15622,44,45,925.82
15623,142,4,60.13
15624,136,6,88.53
15625,104,14,314.1
15626,75,11,139.48000000000002
15628,5,26,477.0
15630,46,12,212.74
15632,16,32,624.4
15634,18,4,65.7
15636,90,4,117.0
15637,53,2,36.90000000000001
15639,135,2,15.12
15640,5,91,2297.7
15641,106,10,177.4
15643,283,5,76.69999999999997
15644,167,46,147.33999999999997
15645,19,12,138.21
15646,247,2,28.200000000000006
15648,205,7,199.3
15651,37,8,154.86
15652,92,6,102.8
15653,93,2,432.12
15654,10,4,103.56
15655,244,8,123.71
15656,46,16,253.3
15657,23,1,30.0
15658,198,6,109.2
15659,44,2,45.0
15660,26,21,372.34
15661,318,1,6.6000000000000005
15663,107,2,29.04
15664,51,2,33.36
15665,169,21,415.47
15667,40,3,70.56
15669,104,5,151.02
15670,297,7,106.5
15671,26,8,299.46
15673,89,44,799.27
15674,74,23,371.87
15675,156,3,29.72
15676,19,46,824.4599999999998
15677,50,12,240.15
15678,53,2,36.0
15679,25,29,156.06
15680,10,8,121.62999999999998
15681,26,8,178.04
15683,118,1,17.4
15687,9,34,634.0499999999997
15689,362,2,45.6
15690,5,4,46.2
15692,29,2,37.2
15694,26,10,451.89
15695,267,3,81.44999999999997
15696,34,26,403.94
15699,18,3,50.38
15700,173,11,104.39
15701,3,44,228.64999999999995
15704,141,26,462.36
15705,202,2,75.9
15706,65,7,159.35
15707,36,42,170.42000000000004
15708,41,49,557.7999999999998
15709,284,2,36.8
15712,10,10,174.89999999999995
15713,144,1,53.1
15714,12,3,10.75
15716,146,13,70.21
15717,235,1,19.8
15719,33,175,1033.0800000000004
15720,25,32,198.05
15721,12,23,186.96000000000004
15722,36,15,429.75000000000006
15723,365,8,20.55
15724,285,1,23.4
15725,16,10,130.42999999999998
15727,17,68,1324.6800000000007
15729,213,1,15.0
15730,66,17,304.76
15732,213,3,51.00000000000001
15733,283,3,42.8
15734,115,4,57.0
15737,15,13,233.95
15738,19,35,976.69
15739,67,3,103.6
15740,50,1,24.9
15743,17,24,167.73
15745,20,13,201.21
15746,135,5,42.48
15747,13,17,207.16000000000003
15748,41,3,31.75
15749,236,3,13698.5
15750,3,51,417.85
15752,40,72,428.15
15754,52,7,105.33
15755,11,27,465.07
15756,62,34,90.83
15757,66,10,178.09999999999997
15758,25,1,29.700000000000006
15759,359,1,5.04
15762,66,11,151.49
15763,32,15,244.99
15764,89,45,794.6299999999999
15766,65,1,15.0
15768,204,6,71.5
15769,8,27,10867.38
15773,6,2,18.4
15774,69,5,75.0
15775,246,1,17.700000000000006
15776,134,5,69.82
15777,242,5,296.85
15780,243,9,160.1
15781,26,3,55.7
15782,10,9,481.22
15783,11,1,19.8
15785,33,19,449.02000000000015
15786,47,61,1195.53
15787,27,39,144.45000000000005
15789,359,5,56.94
15790,11,7,37.14
15791,44,10,244.7
15793,40,2,93.36
15795,150,12,198.37
15796,2,33,624.5300000000002
15797,305,1,244.8
15799,76,18,140.59
15800,108,26,181.64
15801,47,13,194.59
15803,52,2,119.54
15804,1,34,501.41000000000014
15805,24,68,1173.3200000000004
15806,47,4,139.85
15807,51,12,253.58
15808,307,25,441.25
15809,37,7,102.29
15810,171,16,253.70000000000005
15811,23,29,470.89000000000016
15812,108,11,479.2
15813,208,7,208.0
15814,17,15,492.5100000000001
15815,64,5,268.02
15819,50,24,318.57
15820,320,2,15.9
15821,45,12,93.25
15822,4,8,317.0
15825,173,5,59.22
15826,57,13,331.3400000000001
15827,74,23,390.91
15829,100,13,177.17999999999995
15830,38,4,53.36
15831,59,16,195.01
15832,255,12,179.79999999999995
15834,71,64,527.1799999999998
15835,45,12,205.48
15836,51,2,29.75
15837,65,5,85.5
15838,12,40,5408.04
15839,34,16,277.1
15840,59,5,72.36
15841,73,4,80.94
15843,304,3,43.2
15844,47,1,10.2
15845,18,25,703.4300000000002
15847,39,4,53.1
15850,20,23,55.96
15852,198,4,11.57
15853,52,6,21.22
15854,5,23,367.19999999999993
15855,137,13,142.29999999999995
15856,5,124,3059.1299999999987
15857,19,5,140.1
15858,16,34,196.54999999999995
15860,41,26,184.47
15861,13,100,528.4700000000001
15862,9,17,105.92000000000002
15863,26,3,21.4
15864,27,4,398.28000000000014
15865,41,7,116.9
15866,102,11,71.47000000000001
15867,6,95,919.6
15869,278,4,63.88999999999999
15870,33,24,148.94
15872,15,24,70.94999999999997
15874,64,25,1259.52
15877,2,29,105.09
15881,313,7,88.85000000000002
15882,199,1,5.9
15883,3,15,74.73
15885,94,1,17.700000000000006
15886,61,3,32.35
15888,81,2,14.07
15889,157,4,10.94
15891,227,11,112.78
15895,150,3,14.33
15897,195,6,26.65
15898,2,4,81.55
15900,24,6,30.28
15901,17,20,63.99
15903,10,17,1038.4800000000002
15904,9,9,36.96
15906,20,36,393.33
15907,4,47,238.41
15909,174,1,19.8
15910,1,52,206.56
15912,234,2,43.35
15916,17,31,311.07999999999987
15917,248,2,14.750000000000002
15918,191,5,34.550000000000004
15919,20,23,82.49000000000002
15920,155,11,22.880000000000006
15921,173,4,40.97
15925,195,2,22.4
15930,68,4,75.8
15932,5,16,300.02
15933,22,12,176.90000000000003
15935,240,4,323.94
15937,65,1,19.8
15939,135,13,1160.08
15942,134,2,57.7
15944,277,1,17.700000000000006
15947,83,7,301.96
15948,9,13,190.89
15949,17,4,67.64
15950,32,22,339.99000000000007
15951,9,10,154.25
15952,34,14,119.41
15953,16,16,264.81
15955,25,28,931.21
15957,32,8,42.97000000000001
15958,75,1,3.95
15963,20,7,111.56
15965,18,28,199.49000000000004
15967,24,17,63.95
15969,3,1,39.8
15970,304,2,33.0
15971,53,5,383.7
15974,40,41,717.5900000000001
15975,85,7,103.65
15976,166,26,89.25999999999998
15977,18,9,87.41000000000003
15978,78,6,132.28
15980,89,7,412.87
15981,25,22,614.5
15983,23,13,106.53
15984,3,46,398.7199999999999
15985,124,6,288.6
15986,31,2,30.0
15987,13,21,104.59
15988,20,3,34.7
15990,45,14,180.88
15992,4,1,13.52
15993,9,119,599.8899999999999
15994,55,7,107.15
15996,89,17,114.88000000000004
15998,37,115,733.42
16000,3,2,2771.4
16003,30,19,511.83
16005,13,41,99.64
16006,212,1,23.1
16007,48,82,384.52
16008,24,8,97.3
16009,33,18,201.21
16010,246,10,30.850000000000005
16011,9,43,680.8999999999997
16012,36,9,113.79
16013,8,37,8886.72
16014,153,31,136.86000000000004
16015,4,29,96.26
16016,4,29,213.18
16017,48,3,12.0
16018,40,8,170.97
16019,47,32,816.5900000000001
16020,17,11,206.29000000000005
16022,261,14,110.58
16023,47,12,51.14
16024,13,16,79.81
16025,30,5,84.9
16026,44,6,42.36
16027,138,3,176.25
16029,45,28,14748.47
16030,310,6,77.2
16031,93,25,98.70999999999998
16033,6,244,1933.61
16034,209,4,76.35
16036,88,10,162.09
16037,270,7,270.70000000000005
16038,8,7,171.50000000000003
16040,66,18,436.15
16041,142,1,208.8
16042,23,14,211.93
16043,38,8,130.7
16045,120,21,358.96
16049,41,59,181.09
16050,174,2,32.52
16052,55,6,60.5
16053,33,11,171.13000000000005
16054,146,10,98.98
16055,221,3,60.65
16056,46,16,166.07999999999996
16057,17,31,574.4
16059,72,26,200.25000000000009
16062,10,15,298.94
16063,261,4,57.10000000000001
16066,17,18,185.62
16070,23,5,164.70000000000005
16071,45,4,58.540000000000006
16072,289,4,162.85
16076,4,28,524.97
16079,17,9,533.88
16080,82,1,41.6
16081,57,40,476.8899999999999
16083,101,3,235.79999999999995
16084,300,13,194.25
16085,24,34,236.17
16086,60,5,120.64
16091,155,1,15.0
16092,115,9,146.39999999999995
16093,107,1,17.0
16094,12,14,224.62
16096,265,3,64.98
16097,241,3,55.3
16098,88,13,390.4500000000001
16099,138,6,109.5
16101,71,16,266.98
16102,43,15,423.36
16103,8,9,238.54
16104,62,4,73.9
16105,249,1,20.4
16106,66,2,28.28
16107,104,4,392.4
16108,85,14,279.00000000000006
16109,219,3,47.64
16110,46,71,312.1400000000001
16112,334,1,4.5600000000000005
16113,184,7,44.2
16114,171,2,34.65000000000001
16115,10,60,352.3
16116,212,7,167.82
16117,190,3,23.73
16119,9,3,80.4
16120,60,4,248.48
16121,58,44,204.67000000000004
16122,113,5,72.72
16123,52,2,30.0
16124,318,1,33.9
16126,30,19,1079.75
16127,40,13,202.48
16128,18,19,373.66
16131,52,12,616.52
16133,4,57,1716.15
16134,22,4,63.3
16135,263,4,61.95
16136,60,12,186.66000000000003
16139,19,6,87.7
16140,66,6,78.98
16141,89,6,117.49
16142,250,10,160.38
16143,4,17,266.6
16145,9,47,743.1300000000001
16146,204,7,135.49
16147,134,3,55.5
16148,297,1,76.32000000000002
16149,5,3,48.8
16150,43,16,298.50000000000006
16152,269,3,193.5
16153,50,20,367.29
16156,9,23,503.99
16157,16,5,132.15
16159,282,2,45.0
16160,86,3,86.94
16161,2,85,1034.95
16163,233,1,415.00000000000006
16164,18,7,259.76
16168,34,19,979.16
16169,9,18,363.01999999999987
16170,51,14,174.82000000000005
16172,96,13,206.12
16173,16,21,360.58
16174,127,8,565.95
16175,95,9,159.90999999999997
16177,51,2,34.8
16178,139,2,48.0
16179,61,1,20.28
16180,101,40,1966.55
16181,74,1,19.8
16182,73,3,556.8
16183,68,5,107.13
16184,65,8,196.24
16185,17,8,114.45
16186,23,38,697.9199999999997
16187,32,62,1435.37
16188,45,15,170.86
16189,16,2,29.95
16190,41,1,89.85
16191,3,34,1645.34
16193,237,1,15.0
16198,76,4,117.3
16200,5,23,124.0
16201,4,17,281.6
16202,361,3,30.12
16203,59,4,68.4
16204,24,9,66.75
16205,31,21,196.11999999999995
16206,55,14,88.26
16207,26,3,46.9
16208,45,11,84.96
16209,89,10,1486.7700000000002
16210,2,18,1582.18
16211,89,3,37.6
16212,20,10,189.29999999999995
16213,79,2,27.6
16214,171,8,147.72
16215,81,3,60.90000000000001
16216,268,8,157.63000000000005
16217,236,2,30.65
16218,30,16,753.4199999999997
16221,37,14,87.50000000000001
16222,319,27,175.25
16224,58,18,269.88000000000005
16225,150,26,162.19
16226,208,3,148.5
16229,88,10,278.26
16230,190,6,94.7
16232,44,7,145.0
16233,72,2,39.84
16235,41,8,198.34
16236,79,2,30.76
16239,190,2,90.6
16240,25,23,764.1199999999999
16241,10,135,467.7099999999999
16242,9,58,784.98
16243,34,13,155.83999999999997
16244,212,6,105.9
16245,24,19,270.16
16247,171,3,24.81
16248,62,1,17.700000000000006
16249,53,14,316.4500000000001
16250,262,2,35.4
16253,67,28,863.9900000000004
16255,17,50,444.35000000000014
16256,267,4,204.3
16257,177,1,21.95
16258,46,27,978.1699999999997
16260,51,6,386.15
16261,18,23,125.98000000000002
16265,10,55,1165.89
16266,74,17,178.97
16268,72,11,203.44000000000003
16270,354,15,271.0
16271,16,25,218.37
16272,117,5,85.44999999999997
16275,197,9,148.01
16276,177,2,117.0
